source,ticket_id,title,description,priority,status,component,reporter,assignee,environment,sdlc_phase,created_date,resolved_date,time_spent_minutes,browser,os,resolution_days,bug_type
JIRA,JIRA-2941,Payment gateway returns 500 error,Bug found in api module.,Medium,Closed,Payment,Unknown,product@company.com,Staging,Development,2024-05-15 09:44:00,,480.0,Edge,macOS,,API/Integration
JIRA,JIRA-1468,Null pointer exception in auth module,Bug found in payment module.,Critical,In Progress,Notifications,jane.smith@company.com,product@company.com,Development,Design,2024-03-30 03:33:00,,,Chrome,,,Crash/Fatal
JIRA,JIRA-2466,Email notifications not being sent,Bug found in payment module.,High,Closed,Notifications,Unknown,Unknown,Production,Design,2024-01-30 12:38:00,2024-02-19 10:08:00,,,macOS,19.0,Functional
JIRA,JIRA-1595,Database timeout on user search,Bug found in db module.,Critical,Resolved,API,Unknown,Unknown,Testing,Testing,,,,Chrome,Linux,,Performance
JIRA,JIRA-2022,User permissions not applied correctly,Bug found in payment module.,Unknown,Open,Authentication,john.doe@company.com,qa.team@company.com,Production,Unknown,2024-06-23 07:47:00,,18.9,Firefox,Linux,,Security
JIRA,JIRA-1511,Password reset link expired instantly,Bug found in auth module.,Low,In Progress,Notifications,Unknown,qa.team@company.com,Testing,Maintenance,2024-02-16 02:25:00,2024-02-20 00:00:00,,Firefox,macOS,3.0,Functional
JIRA,JIRA-1541,Search results return wrong data,Bug found in api module.,Low,Closed,Payment,jane.smith@company.com,dev.lead@company.com,Production,Testing,2024-02-24 11:36:00,2024-03-25 14:36:00,117.0,Chrome,Linux,30.0,Data Integrity
JIRA,JIRA-2410,Session timeout too short,Bug found in payment module.,High,In Progress,Database,qa.team@company.com,product@company.com,Staging,Testing,2024-07-15 22:14:00,,120.0,Edge,Linux,,Performance
JIRA,JIRA-2206,Export to CSV produces empty file,Bug found in api module.,Medium,Open,Payment,Unknown,Unknown,Staging,Development,,2024-07-17 23:22:00,,,Windows,,Functional
JIRA,JIRA-2514,Form validation bypassed on submit,Bug found in api module.,High,Resolved,API,Unknown,dev.lead@company.com,Production,Development,2024-11-13 12:21:00,,,Firefox,Windows,,Functional
JIRA,JIRA-1937,Mobile app crashes on startup,Bug found in api module.,Unknown,Resolved,Notifications,qa.team@company.com,Unknown,Staging,Design,2024-04-24 10:29:00,,120.0,,iOS,,Crash/Fatal
JIRA,JIRA-1337,Database timeout on user search,Bug found in auth module.,Critical,Open,Payment,product@company.com,Unknown,Development,Testing,,,,Firefox,Windows,,Performance
JIRA,JIRA-2864,Payment gateway returns 500 error,Bug found in api module.,High,Resolved,API,qa.team@company.com,Unknown,Staging,Requirements,,,,Internet Explorer,iOS,,API/Integration
JIRA,JIRA-1510,UI overlapping on dashboard widgets,Bug found in dashboard module.,High,Closed,Database,Unknown,Unknown,Development,Development,2024-06-25 18:52:00,,,Edge,Windows,,UI/Visual
JIRA,JIRA-2321,Chart rendering fails with large datasets,Bug found in db module.,Medium,Open,Authentication,Unknown,john.doe@company.com,Testing,Development,,,120.0,Safari,macOS,,Data Integrity
JIRA,JIRA-1614,Payment gateway returns 500 error,Bug found in dashboard module.,High,In Progress,API,dev.lead@company.com,john.doe@company.com,Production,Development,,,,Internet Explorer,iOS,,API/Integration
JIRA,JIRA-2319,Search results return wrong data,Bug found in payment module.,Critical,Open,Database,jane.smith@company.com,Unknown,Production,Requirements,2024-01-15 04:08:00,2024-02-03 02:08:00,,Internet Explorer,Linux,18.0,Data Integrity
JIRA,JIRA-1809,Memory leak in background service,Bug found in api module.,Medium,Resolved,Database,Unknown,Unknown,Production,Deployment,,,120.0,Firefox,Android,,Performance
JIRA,JIRA-2978,Email notifications not being sent,Bug found in api module.,Low,Open,API,product@company.com,qa.team@company.com,Production,Testing,,2024-10-03 14:05:00,120.0,Chrome,iOS,,Functional
JIRA,JIRA-2740,Export to CSV produces empty file,Bug found in payment module.,Critical,Closed,Dashboard,Unknown,Unknown,Development,Development,,2024-06-24 23:09:00,480.0,,Android,,Functional
JIRA,JIRA-1640,Mobile app crashes on startup,Bug found in dashboard module.,Low,Closed,API,Unknown,jane.smith@company.com,Development,Development,2024-12-14 12:05:00,,480.0,Internet Explorer,Linux,,Crash/Fatal
JIRA,JIRA-2970,Timezone conversion incorrect,Bug found in auth module.,Low,In Progress,Dashboard,product@company.com,dev.lead@company.com,Development,Requirements,,,89.0,,Windows,,Functional
JIRA,JIRA-1432,UI overlapping on dashboard widgets,Bug found in auth module.,Medium,Closed,Notifications,product@company.com,dev.lead@company.com,Production,Development,,2024-02-20 00:00:00,38.4,Internet Explorer,iOS,,UI/Visual
JIRA,JIRA-1923,Database timeout on user search,Bug found in auth module.,Critical,Closed,Authentication,Unknown,product@company.com,Unknown,Unknown,2024-09-20 15:07:00,,120.0,Safari,,,Performance
JIRA,JIRA-2565,Email notifications not being sent,Bug found in payment module.,Critical,Open,Dashboard,john.doe@company.com,Unknown,Unknown,Development,2024-05-04 09:02:00,,,Safari,Linux,,Functional
JIRA,JIRA-1407,API rate limiter not working,Bug found in db module.,Medium,Open,Database,qa.team@company.com,product@company.com,Unknown,Maintenance,,2024-10-18 03:08:00,,Chrome,,,API/Integration
JIRA,JIRA-1233,Email notifications not being sent,Bug found in payment module.,Low,Resolved,Authentication,Unknown,john.doe@company.com,Testing,Testing,,2024-12-19 00:00:00,,Chrome,macOS,,Functional
JIRA,JIRA-1812,Chart rendering fails with large datasets,Bug found in payment module.,Medium,Unknown,Payment,Unknown,Unknown,Development,Development,2024-07-23 09:13:00,,,Safari,macOS,,Data Integrity
JIRA,JIRA-1493,CSS broken on Safari browser,Bug found in api module.,Critical,Open,API,Unknown,dev.lead@company.com,Development,Development,2024-10-01 17:19:00,,233.0,Firefox,Linux,,UI/Visual
JIRA,JIRA-1740,Form validation bypassed on submit,Bug found in dashboard module.,High,Closed,API,dev.lead@company.com,Unknown,Production,Requirements,2024-03-09 23:41:00,,,,Linux,,Functional
JIRA,JIRA-2734,Timezone conversion incorrect,Bug found in auth module.,Low,Closed,Notifications,product@company.com,Unknown,Production,Testing,2024-07-01 10:23:00,,120.0,,Windows,,Functional
JIRA,JIRA-1550,API rate limiter not working,Bug found in payment module.,High,Open,Authentication,john.doe@company.com,dev.lead@company.com,Production,Deployment,2024-12-27 10:04:00,,,Internet Explorer,macOS,,API/Integration
JIRA,JIRA-1505,Export to CSV produces empty file,Bug found in db module.,Critical,Closed,Authentication,Unknown,jane.smith@company.com,Development,Unknown,2024-09-25 07:17:00,2024-10-09 00:00:00,120.0,Chrome,macOS,13.0,Functional
JIRA,JIRA-1657,Password reset link expired instantly,Bug found in auth module.,Low,Open,Notifications,Unknown,Unknown,Production,Design,2024-01-21 02:26:00,2024-01-25 11:26:00,,Edge,Android,4.0,Functional
JIRA,JIRA-1480,Mobile app crashes on startup,Bug found in payment module.,High,Closed,Payment,Unknown,qa.team@company.com,Development,Deployment,2024-03-27 02:34:00,2024-04-08 00:00:00,,,Linux,11.0,Crash/Fatal
JIRA,JIRA-2652,Session timeout too short,Bug found in db module.,Critical,Open,Database,jane.smith@company.com,Unknown,Development,Testing,2024-01-29 21:29:00,,,Firefox,macOS,,Performance
JIRA,JIRA-1711,Session timeout too short,Bug found in auth module.,Critical,Open,Database,Unknown,dev.lead@company.com,Unknown,Testing,2024-04-04 02:19:00,2024-04-29 00:00:00,480.0,Chrome,macOS,24.0,Performance
JIRA,JIRA-2077,Login button not responding on mobile,Bug found in dashboard module.,Critical,Open,Notifications,jane.smith@company.com,Unknown,Production,Maintenance,2024-07-01 11:06:00,2024-07-06 10:06:00,480.0,Edge,Linux,4.0,UI/Visual
JIRA,JIRA-2838,User permissions not applied correctly,Bug found in api module.,High,Closed,API,Unknown,Unknown,Staging,Maintenance,,,,Edge,iOS,,Security
JIRA,JIRA-2862,Export to CSV produces empty file,Bug found in db module.,High,In Progress,API,Unknown,jane.smith@company.com,Testing,Requirements,2024-10-10 19:31:00,2024-10-16 00:00:00,,Edge,iOS,5.0,Functional
JIRA,JIRA-1822,User permissions not applied correctly,Bug found in auth module.,Critical,Open,Dashboard,product@company.com,dev.lead@company.com,Testing,Design,,2024-06-22 00:00:00,,Firefox,Windows,,Security
JIRA,JIRA-1533,User permissions not applied correctly,Bug found in payment module.,Low,Open,Payment,qa.team@company.com,Unknown,Testing,Design,2024-09-15 08:50:00,,,Safari,,,Security
JIRA,JIRA-1839,API rate limiter not working,Bug found in dashboard module.,High,Open,API,Unknown,dev.lead@company.com,Staging,Design,2024-06-30 04:52:00,2024-07-03 00:00:00,,,,2.0,API/Integration
JIRA,JIRA-1373,API rate limiter not working,Bug found in dashboard module.,Critical,Closed,Authentication,qa.team@company.com,dev.lead@company.com,Development,Requirements,2024-02-05 19:17:00,,146.0,Chrome,iOS,,API/Integration
JIRA,JIRA-2051,Search results return wrong data,Bug found in db module.,Low,Resolved,API,john.doe@company.com,Unknown,Development,Design,2024-04-04 04:17:00,,,,,,Data Integrity
JIRA,JIRA-1339,Payment gateway returns 500 error,Bug found in auth module.,High,Resolved,API,dev.lead@company.com,qa.team@company.com,Staging,Requirements,2024-09-03 13:30:00,,,,Windows,,API/Integration
JIRA,JIRA-2126,UI overlapping on dashboard widgets,Bug found in db module.,High,Open,Authentication,john.doe@company.com,Unknown,Staging,Development,2024-10-17 00:45:00,,,Edge,Linux,,UI/Visual
JIRA,JIRA-2848,Search results return wrong data,Bug found in dashboard module.,Low,Open,Database,jane.smith@company.com,qa.team@company.com,Staging,Unknown,,2024-05-14 00:00:00,20.9,Edge,Windows,,Data Integrity
JIRA,JIRA-2005,Memory leak in background service,Bug found in auth module.,High,In Progress,Authentication,Unknown,Unknown,Staging,Development,2024-11-28 14:16:00,2024-11-28 00:00:00,480.0,Chrome,Windows,,Performance
JIRA,JIRA-1957,Email notifications not being sent,Bug found in db module.,Critical,Resolved,Payment,jane.smith@company.com,Unknown,Development,Requirements,,2024-12-01 00:00:00,120.0,,Linux,,Functional
JIRA,JIRA-2469,CSS broken on Safari browser,Bug found in auth module.,Low,Open,API,jane.smith@company.com,Unknown,Development,Maintenance,2024-08-22 06:39:00,,480.0,Internet Explorer,Android,,UI/Visual
JIRA,JIRA-2819,Search results return wrong data,Bug found in db module.,High,Closed,Database,Unknown,Unknown,Staging,Design,2024-07-18 04:27:00,,,Firefox,Windows,,Data Integrity
JIRA,JIRA-2913,File upload fails for PDF files,Bug found in dashboard module.,High,In Progress,Authentication,john.doe@company.com,qa.team@company.com,Testing,Testing,2024-08-02 12:40:00,,120.0,,Linux,,Functional
JIRA,JIRA-1994,Slow query on reports page,Bug found in dashboard module.,High,Unknown,Payment,Unknown,Unknown,Development,Requirements,,2024-11-04 00:00:00,480.0,Firefox,Windows,,Performance
JIRA,JIRA-1135,Form validation bypassed on submit,Bug found in api module.,High,Closed,Payment,john.doe@company.com,Unknown,Staging,Testing,2024-09-06 05:15:00,2024-10-01 04:15:00,,Firefox,macOS,24.0,Functional
JIRA,JIRA-2696,Mobile app crashes on startup,Bug found in dashboard module.,High,Resolved,API,jane.smith@company.com,product@company.com,Production,Design,2024-03-25 02:42:00,,15.3,Safari,macOS,,Crash/Fatal
JIRA,JIRA-2709,Timezone conversion incorrect,Bug found in api module.,Critical,Closed,Notifications,product@company.com,Unknown,Staging,Design,2024-02-24 22:04:00,,,Firefox,Linux,,Functional
JIRA,JIRA-1722,Login button not responding on mobile,Bug found in dashboard module.,Critical,Resolved,Dashboard,Unknown,Unknown,Development,Testing,2024-09-27 00:43:00,2024-10-25 00:00:00,120.0,Chrome,Linux,27.0,UI/Visual
JIRA,JIRA-2323,API rate limiter not working,Bug found in payment module.,High,In Progress,API,john.doe@company.com,john.doe@company.com,Production,Requirements,2024-09-12 12:05:00,,,Firefox,macOS,,API/Integration
JIRA,JIRA-2414,File upload fails for PDF files,Bug found in db module.,Medium,Resolved,Authentication,Unknown,Unknown,Staging,Deployment,,,15.0,Safari,Linux,,Functional
JIRA,JIRA-2286,Timezone conversion incorrect,Bug found in dashboard module.,Critical,Closed,API,Unknown,qa.team@company.com,Testing,Design,2024-06-07 13:43:00,2024-07-01 17:13:00,480.0,Safari,Windows,24.0,Functional
JIRA,JIRA-2736,Export to CSV produces empty file,Bug found in payment module.,High,In Progress,Dashboard,Unknown,Unknown,Production,Deployment,2024-05-28 14:25:00,2024-06-11 09:25:00,,Internet Explorer,Android,13.0,Functional
JIRA,JIRA-2496,Null pointer exception in auth module,Bug found in auth module.,Low,Open,Database,jane.smith@company.com,product@company.com,Staging,Maintenance,2024-10-23 17:52:00,,480.0,Chrome,Linux,,Crash/Fatal
JIRA,JIRA-2092,Slow query on reports page,Bug found in api module.,Critical,Open,Payment,product@company.com,john.doe@company.com,Staging,Maintenance,2024-02-16 07:59:00,,27.1,Chrome,macOS,,Performance
JIRA,JIRA-2288,Mobile app crashes on startup,Bug found in db module.,High,In Progress,Authentication,Unknown,Unknown,Testing,Design,,,41.0,Chrome,Android,,Crash/Fatal
JIRA,JIRA-2859,Password reset link expired instantly,Bug found in payment module.,Low,Open,Authentication,john.doe@company.com,Unknown,Production,Testing,2024-06-05 16:38:00,2024-06-15 00:00:00,,Internet Explorer,Android,9.0,Functional
JIRA,JIRA-1671,Timezone conversion incorrect,Bug found in db module.,Low,Closed,Payment,qa.team@company.com,Unknown,Staging,Development,2024-08-16 23:06:00,2024-08-21 00:00:00,120.0,Internet Explorer,Windows,4.0,Functional
JIRA,JIRA-1437,User permissions not applied correctly,Bug found in dashboard module.,High,Open,Notifications,Unknown,qa.team@company.com,Production,Testing,2024-10-26 12:43:00,,480.0,Firefox,iOS,,Security
JIRA,JIRA-2989,File upload fails for PDF files,Bug found in payment module.,Medium,Resolved,Unknown,jane.smith@company.com,dev.lead@company.com,Staging,Development,2024-08-18 09:19:00,2024-08-21 00:00:00,,Firefox,Linux,2.0,Functional
JIRA,JIRA-1967,Memory leak in background service,Bug found in api module.,Unknown,In Progress,Database,Unknown,Unknown,Testing,Testing,2024-02-10 21:16:00,,276.0,,Android,,Performance
JIRA,JIRA-2963,Mobile app crashes on startup,Bug found in payment module.,Low,Open,Database,Unknown,qa.team@company.com,Production,Testing,2024-04-14 16:08:00,,,,Linux,,Crash/Fatal
JIRA,JIRA-2945,Search results return wrong data,Bug found in dashboard module.,Critical,In Progress,Payment,product@company.com,product@company.com,Production,Requirements,2024-11-06 21:22:00,2024-11-18 03:22:00,,Chrome,macOS,11.0,Data Integrity
JIRA,JIRA-1707,Database timeout on user search,Bug found in api module.,Low,Open,Dashboard,jane.smith@company.com,dev.lead@company.com,Production,Maintenance,2024-11-08 03:36:00,2024-11-09 00:00:00,480.0,Chrome,Windows,0.0,Performance
JIRA,JIRA-1346,Search results return wrong data,Bug found in api module.,Medium,Resolved,API,jane.smith@company.com,Unknown,Production,Maintenance,2024-03-31 17:05:00,,480.0,Firefox,,,Data Integrity
JIRA,JIRA-2951,CSS broken on Safari browser,Bug found in db module.,Low,Open,Authentication,jane.smith@company.com,john.doe@company.com,Development,Testing,,,480.0,Safari,macOS,,UI/Visual
JIRA,JIRA-2402,File upload fails for PDF files,Bug found in payment module.,Low,Resolved,Authentication,qa.team@company.com,Unknown,Production,Requirements,,,191.0,Chrome,,,Functional
JIRA,JIRA-1058,Memory leak in background service,Bug found in auth module.,Low,Unknown,Unknown,qa.team@company.com,dev.lead@company.com,Production,Development,,,,Chrome,iOS,,Performance
JIRA,JIRA-2523,Memory leak in background service,Bug found in db module.,High,Open,Payment,Unknown,dev.lead@company.com,Development,Unknown,2024-03-21 11:19:00,,,Firefox,macOS,,Performance
JIRA,JIRA-2303,Password reset link expired instantly,Bug found in payment module.,Critical,Resolved,Notifications,qa.team@company.com,jane.smith@company.com,Development,Testing,,,35.7,Chrome,Linux,,Functional
JIRA,JIRA-2362,Null pointer exception in auth module,Bug found in dashboard module.,Low,Open,Dashboard,jane.smith@company.com,john.doe@company.com,Development,Testing,2024-04-27 21:07:00,,120.0,,macOS,,Crash/Fatal
JIRA,JIRA-1908,Export to CSV produces empty file,Bug found in auth module.,Critical,Open,Notifications,Unknown,Unknown,Production,Unknown,2024-04-16 14:59:00,,,Chrome,Android,,Functional
JIRA,JIRA-2572,File upload fails for PDF files,Bug found in payment module.,Low,Unknown,Database,Unknown,qa.team@company.com,Unknown,Deployment,,2024-08-09 00:00:00,480.0,Firefox,macOS,,Functional
JIRA,JIRA-1857,CSS broken on Safari browser,Bug found in payment module.,High,Open,Dashboard,product@company.com,Unknown,Development,Testing,2024-05-28 13:42:00,,,Firefox,iOS,,UI/Visual
JIRA,JIRA-1155,Export to CSV produces empty file,Bug found in db module.,Low,Open,Unknown,qa.team@company.com,product@company.com,Production,Deployment,2024-11-25 02:37:00,,220.0,Edge,,,Functional
